,State Abbv,State,variable,value
2545,VT,Vermont,F15549,-0.0
2546,WA,Washington,F15549,-0.0
2547,WI,Wisconsin,F15549,0.0
2548,WV,West Virginia,F15549,-0.0
2549,WY,Wyoming,F15549,-0.0
2550,AK,Alaska,F12558,0.0
2551,AL,Alabama,F12558,-0.0
2552,AR,Arkansas,F12558,-0.0
2553,AZ,Arizona,F12558,-0.0
2554,CA,California,F12558,-0.0
2555,CO,Colorado,F12558,-0.0
2556,CT,Connecticut,F12558,-0.0
2557,DC,Washington D.C.,F12558,-0.0
2558,DE,Delaware,F12558,-0.0
2559,FL,Florida,F12558,-0.0
2560,GA,Georgia,F12558,-0.0
2561,HI,Hawaii,F12558,-0.0
2562,IA,Iowa,F12558,-0.0
2563,ID,Idaho,F12558,-0.0
2564,IL,Illinois,F12558,-0.0
2565,IN,Indiana,F12558,-0.0
2566,KS,Kansas,F12558,-0.0
2567,KY,Kentucky,F12558,-0.0
2568,LA,Louisiana,F12558,-0.0
2569,MA,Massachusetts,F12558,-0.0
2570,MD,Maryland,F12558,-0.0
2571,ME,Maine,F12558,-0.0
2572,MI,Michigan,F12558,0.0
2573,MN,Minnesota,F12558,-0.0
2574,MO,Missouri,F12558,-0.0
2575,MS,Mississippi,F12558,-0.0
2576,MT,Montana,F12558,-0.0
2577,NC,North Carolina,F12558,-0.1268696559537099
2578,ND,North Dakota,F12558,-0.0
2579,NE,Nebraska,F12558,-0.0
2580,NH,New Hampshire,F12558,-0.0
2581,NJ,New Jersey,F12558,-0.0
2582,NM,New Mexico,F12558,0.0
2583,NV,Nevada,F12558,-0.0
2584,NY,New York,F12558,-0.0
2585,OH,Ohio,F12558,-0.0
2586,OK,Oklahoma,F12558,-0.0
2587,OR,Oregon,F12558,0.0
2588,PA,Pennsylvania,F12558,-0.0
2589,RI,Rhode Island,F12558,0.0
2590,SC,South Carolina,F12558,-0.0
2591,SD,South Dakota,F12558,-0.0
2592,TN,Tennessee,F12558,-0.0
2593,TX,Texas,F12558,-0.0
2594,UT,Utah,F12558,-0.0
2595,VA,Virginia,F12558,-0.0724769309117334
2596,VT,Vermont,F12558,-0.0
2597,WA,Washington,F12558,0.0
2598,WI,Wisconsin,F12558,0.0
2599,WV,West Virginia,F12558,-0.0
2600,WY,Wyoming,F12558,-0.0
2601,AK,Alaska,F09781,0.0
2602,AL,Alabama,F09781,0.0
2603,AR,Arkansas,F09781,0.16443027458387857
2604,AZ,Arizona,F09781,0.0
2605,CA,California,F09781,-0.0
2606,CO,Colorado,F09781,-0.0
2607,CT,Connecticut,F09781,-0.0
2608,DC,Washington D.C.,F09781,0.0
2609,DE,Delaware,F09781,0.0
2610,FL,Florida,F09781,-0.0
2611,GA,Georgia,F09781,-0.0
2612,HI,Hawaii,F09781,-0.0
2613,IA,Iowa,F09781,0.02220174326253608
2614,ID,Idaho,F09781,0.09939129358195285
2615,IL,Illinois,F09781,-0.0
2616,IN,Indiana,F09781,0.13157487821729882
2617,KS,Kansas,F09781,0.04689484999846965
2618,KY,Kentucky,F09781,0.09348658068101684
2619,LA,Louisiana,F09781,0.010578911366948083
2620,MA,Massachusetts,F09781,-0.0
2621,MD,Maryland,F09781,-0.1588718723627085
2622,ME,Maine,F09781,-0.0
2623,MI,Michigan,F09781,-0.0
2624,MN,Minnesota,F09781,0.0
2625,MO,Missouri,F09781,0.12321586347523905
2626,MS,Mississippi,F09781,0.09217305915796599
2627,MT,Montana,F09781,0.040793254972360894
2628,NC,North Carolina,F09781,-0.0
2629,ND,North Dakota,F09781,0.07550082573786741
2630,NE,Nebraska,F09781,0.0
2631,NH,New Hampshire,F09781,0.0
2632,NJ,New Jersey,F09781,-0.0
2633,NM,New Mexico,F09781,0.5519718662811514
2634,NV,Nevada,F09781,0.0
2635,NY,New York,F09781,-0.0
2636,OH,Ohio,F09781,0.0
2637,OK,Oklahoma,F09781,0.18084539996871576
2638,OR,Oregon,F09781,0.05074511333338043
2639,PA,Pennsylvania,F09781,0.0
2640,RI,Rhode Island,F09781,0.0
2641,SC,South Carolina,F09781,0.0
2642,SD,South Dakota,F09781,0.22530405471820925
2643,TN,Tennessee,F09781,0.0
2644,TX,Texas,F09781,0.11494571826143853
2645,UT,Utah,F09781,0.0
2646,VA,Virginia,F09781,-0.0
2647,VT,Vermont,F09781,0.0
2648,WA,Washington,F09781,-0.047607639313775166
2649,WI,Wisconsin,F09781,0.039836936806836136
2650,WV,West Virginia,F09781,0.00033690722755725955
2651,WY,Wyoming,F09781,-0.0
2652,AK,Alaska,F13226,0.05379183397470741
2653,AL,Alabama,F13226,-0.0
2654,AR,Arkansas,F13226,-0.0
2655,AZ,Arizona,F13226,-0.0
2656,CA,California,F13226,-0.0
2657,CO,Colorado,F13226,-0.0
2658,CT,Connecticut,F13226,-0.0
2659,DC,Washington D.C.,F13226,0.0
2660,DE,Delaware,F13226,0.0
2661,FL,Florida,F13226,0.0
2662,GA,Georgia,F13226,-0.019984394155997266
2663,HI,Hawaii,F13226,-0.0
2664,IA,Iowa,F13226,0.0
2665,ID,Idaho,F13226,0.0
2666,IL,Illinois,F13226,-0.0
2667,IN,Indiana,F13226,0.0
2668,KS,Kansas,F13226,0.12905878765762702
2669,KY,Kentucky,F13226,-0.0
2670,LA,Louisiana,F13226,0.0
2671,MA,Massachusetts,F13226,-0.0
2672,MD,Maryland,F13226,-0.0
2673,ME,Maine,F13226,-0.0
2674,MI,Michigan,F13226,0.0
2675,MN,Minnesota,F13226,-0.23514114044733447
2676,MO,Missouri,F13226,0.0
2677,MS,Mississippi,F13226,-0.0
2678,MT,Montana,F13226,0.01614101447525305
2679,NC,North Carolina,F13226,-0.0
2680,ND,North Dakota,F13226,0.07226999042278452
2681,NE,Nebraska,F13226,-0.0
2682,NH,New Hampshire,F13226,0.0
2683,NJ,New Jersey,F13226,-0.0
2684,NM,New Mexico,F13226,-0.0
2685,NV,Nevada,F13226,-0.0
2686,NY,New York,F13226,-0.0
2687,OH,Ohio,F13226,-0.0
2688,OK,Oklahoma,F13226,0.0
2689,OR,Oregon,F13226,0.0
2690,PA,Pennsylvania,F13226,0.0
2691,RI,Rhode Island,F13226,-0.0
2692,SC,South Carolina,F13226,-0.0
2693,SD,South Dakota,F13226,0.07262199592200876
2694,TN,Tennessee,F13226,-0.0
2695,TX,Texas,F13226,0.0
2696,UT,Utah,F13226,-0.0
2697,VA,Virginia,F13226,-0.0
2698,VT,Vermont,F13226,0.0
2699,WA,Washington,F13226,-0.0
2700,WI,Wisconsin,F13226,-0.0
2701,WV,West Virginia,F13226,-0.0
2702,WY,Wyoming,F13226,0.04501126532818304
2703,AK,Alaska,F13321,-0.0
2704,AL,Alabama,F13321,0.06342180491670364
2705,AR,Arkansas,F13321,0.05899422616826991
2706,AZ,Arizona,F13321,0.0035113235271168456
2707,CA,California,F13321,0.0796675299533207
2708,CO,Colorado,F13321,-0.0
2709,CT,Connecticut,F13321,0.0
2710,DC,Washington D.C.,F13321,0.0
2711,DE,Delaware,F13321,0.0
2712,FL,Florida,F13321,-0.04547762690725962
2713,GA,Georgia,F13321,0.027015724163366648
2714,HI,Hawaii,F13321,0.0
2715,IA,Iowa,F13321,0.1923490028651258
2716,ID,Idaho,F13321,0.0
2717,IL,Illinois,F13321,0.1731523477022146
2718,IN,Indiana,F13321,-0.0
2719,KS,Kansas,F13321,0.0
2720,KY,Kentucky,F13321,0.0
2721,LA,Louisiana,F13321,-0.1239844438228124
2722,MA,Massachusetts,F13321,0.0
2723,MD,Maryland,F13321,-0.0
2724,ME,Maine,F13321,0.29613375696467864
2725,MI,Michigan,F13321,0.0
2726,MN,Minnesota,F13321,0.0
2727,MO,Missouri,F13321,0.16480411516750773
2728,MS,Mississippi,F13321,0.0
2729,MT,Montana,F13321,-0.05169749755001106
2730,NC,North Carolina,F13321,0.0
2731,ND,North Dakota,F13321,-0.0
2732,NE,Nebraska,F13321,0.08599722472987105
2733,NH,New Hampshire,F13321,0.0
2734,NJ,New Jersey,F13321,0.0
2735,NM,New Mexico,F13321,-0.035156095124263174
2736,NV,Nevada,F13321,0.0
2737,NY,New York,F13321,0.13545295998232243
2738,OH,Ohio,F13321,0.0
2739,OK,Oklahoma,F13321,0.0
2740,OR,Oregon,F13321,-0.0
2741,PA,Pennsylvania,F13321,0.0688302099985036
2742,RI,Rhode Island,F13321,0.0
2743,SC,South Carolina,F13321,0.17310911897979156
2744,SD,South Dakota,F13321,0.20928229662876688
2745,TN,Tennessee,F13321,0.0
2746,TX,Texas,F13321,-0.0
2747,UT,Utah,F13321,0.0
2748,VA,Virginia,F13321,0.0
2749,VT,Vermont,F13321,0.0
2750,WA,Washington,F13321,0.058951714457293525
2751,WI,Wisconsin,F13321,0.1224295596865552
2752,WV,West Virginia,F13321,0.0
2753,WY,Wyoming,F13321,-0.0
2754,AK,Alaska,F15474,-0.0
2755,AL,Alabama,F15474,-0.0
2756,AR,Arkansas,F15474,-0.05768926248160632
2757,AZ,Arizona,F15474,-0.0
2758,CA,California,F15474,-0.0
2759,CO,Colorado,F15474,-0.30645148615689816
2760,CT,Connecticut,F15474,0.0
2761,DC,Washington D.C.,F15474,0.0
2762,DE,Delaware,F15474,0.0
2763,FL,Florida,F15474,-0.0
2764,GA,Georgia,F15474,0.0
2765,HI,Hawaii,F15474,0.06840717158761192
2766,IA,Iowa,F15474,-0.18604237339254773
2767,ID,Idaho,F15474,-0.020298641051609695
2768,IL,Illinois,F15474,-0.05721697808305965
2769,IN,Indiana,F15474,-0.0941833200477825
2770,KS,Kansas,F15474,-0.1224808171765471
2771,KY,Kentucky,F15474,-0.0
2772,LA,Louisiana,F15474,-0.05057979757317783
2773,MA,Massachusetts,F15474,0.0
2774,MD,Maryland,F15474,-0.08973391556990987
2775,ME,Maine,F15474,-0.0
2776,MI,Michigan,F15474,-0.0
2777,MN,Minnesota,F15474,-0.0
2778,MO,Missouri,F15474,0.0
2779,MS,Mississippi,F15474,0.010517438436638936
2780,MT,Montana,F15474,-0.02491351888546573
2781,NC,North Carolina,F15474,0.0
2782,ND,North Dakota,F15474,-0.0
2783,NE,Nebraska,F15474,-0.14483447151391143
2784,NH,New Hampshire,F15474,0.0
2785,NJ,New Jersey,F15474,-0.0
2786,NM,New Mexico,F15474,0.0
2787,NV,Nevada,F15474,-0.0
2788,NY,New York,F15474,0.0
2789,OH,Ohio,F15474,-0.0
2790,OK,Oklahoma,F15474,0.0
2791,OR,Oregon,F15474,-0.0
2792,PA,Pennsylvania,F15474,-0.0
2793,RI,Rhode Island,F15474,0.0
2794,SC,South Carolina,F15474,-0.0
2795,SD,South Dakota,F15474,0.0
2796,TN,Tennessee,F15474,0.016568707420349875
2797,TX,Texas,F15474,-0.08407940464665173
2798,UT,Utah,F15474,-0.2663237702306069
2799,VA,Virginia,F15474,-0.04721971293016509
2800,VT,Vermont,F15474,-0.0
2801,WA,Washington,F15474,-0.011832589356579298
2802,WI,Wisconsin,F15474,-0.039751384847811565
2803,WV,West Virginia,F15474,-0.0046820658215795735
2804,WY,Wyoming,F15474,0.01843525902311703
2805,AK,Alaska,F14482,-0.0
2806,AL,Alabama,F14482,-0.0
2807,AR,Arkansas,F14482,-0.026770676572510237
2808,AZ,Arizona,F14482,-0.0
2809,CA,California,F14482,-0.3041271447650179
2810,CO,Colorado,F14482,-0.19386972593583074
2811,CT,Connecticut,F14482,-0.0
2812,DC,Washington D.C.,F14482,0.0
2813,DE,Delaware,F14482,-0.0
2814,FL,Florida,F14482,-0.10203756457806856
2815,GA,Georgia,F14482,-0.055764515178709874
2816,HI,Hawaii,F14482,-0.02892782452258176
2817,IA,Iowa,F14482,0.0
2818,ID,Idaho,F14482,0.0
2819,IL,Illinois,F14482,-0.0
2820,IN,Indiana,F14482,0.0
2821,KS,Kansas,F14482,0.003941897486666923
2822,KY,Kentucky,F14482,-0.005577025405894027
2823,LA,Louisiana,F14482,0.0
2824,MA,Massachusetts,F14482,-0.39650253388513235
2825,MD,Maryland,F14482,-0.011988998246041029
2826,ME,Maine,F14482,-0.11421020575452379
2827,MI,Michigan,F14482,-0.0
2828,MN,Minnesota,F14482,0.0
2829,MO,Missouri,F14482,-0.0
2830,MS,Mississippi,F14482,-0.0
2831,MT,Montana,F14482,-0.1466755990386915
2832,NC,North Carolina,F14482,-0.03102413209626251
2833,ND,North Dakota,F14482,0.17360922020851524
2834,NE,Nebraska,F14482,0.0
2835,NH,New Hampshire,F14482,0.0
2836,NJ,New Jersey,F14482,-0.26897450149587987
2837,NM,New Mexico,F14482,-0.0
2838,NV,Nevada,F14482,-0.0
2839,NY,New York,F14482,-0.0
2840,OH,Ohio,F14482,0.0
2841,OK,Oklahoma,F14482,-0.0
2842,OR,Oregon,F14482,-0.0
2843,PA,Pennsylvania,F14482,0.0
2844,RI,Rhode Island,F14482,-0.14629919339988232
2845,SC,South Carolina,F14482,-0.0
2846,SD,South Dakota,F14482,0.08256401239886947
2847,TN,Tennessee,F14482,-0.0
2848,TX,Texas,F14482,-0.2031511618832185
2849,UT,Utah,F14482,-0.05056157319802734
2850,VA,Virginia,F14482,-0.019849198130564877
2851,VT,Vermont,F14482,0.0
2852,WA,Washington,F14482,-0.17514313485100802
2853,WI,Wisconsin,F14482,-0.021662476201622177
2854,WV,West Virginia,F14482,-0.0
2855,WY,Wyoming,F14482,-0.0
2856,AK,Alaska,F14587,0.00034645266739633337
2857,AL,Alabama,F14587,-0.0
2858,AR,Arkansas,F14587,0.07911318450999884
2859,AZ,Arizona,F14587,0.03877120321887882
2860,CA,California,F14587,0.0
2861,CO,Colorado,F14587,-0.12300808454911716
2862,CT,Connecticut,F14587,0.1624987845608764
2863,DC,Washington D.C.,F14587,0.0
2864,DE,Delaware,F14587,0.3714489197352873
2865,FL,Florida,F14587,0.0
2866,GA,Georgia,F14587,0.04998244310544181
2867,HI,Hawaii,F14587,-0.0
2868,IA,Iowa,F14587,-0.0
2869,ID,Idaho,F14587,-0.0
2870,IL,Illinois,F14587,-0.12071422198129472
2871,IN,Indiana,F14587,0.0
2872,KS,Kansas,F14587,-0.029285220723734098
2873,KY,Kentucky,F14587,-0.05320198185291786
2874,LA,Louisiana,F14587,-0.0
2875,MA,Massachusetts,F14587,-0.0
2876,MD,Maryland,F14587,0.1340139420398255
2877,ME,Maine,F14587,0.0
2878,MI,Michigan,F14587,-0.04183372999227583
2879,MN,Minnesota,F14587,0.0
2880,MO,Missouri,F14587,-0.00038726472783169136
2881,MS,Mississippi,F14587,-0.0
2882,MT,Montana,F14587,0.059599073461103456
2883,NC,North Carolina,F14587,0.0
2884,ND,North Dakota,F14587,-0.0
2885,NE,Nebraska,F14587,-0.3004281453010878
2886,NH,New Hampshire,F14587,-0.35740870188371665
2887,NJ,New Jersey,F14587,-0.023905266281330557
2888,NM,New Mexico,F14587,-0.022410800159845114
2889,NV,Nevada,F14587,-0.11980462027089125
2890,NY,New York,F14587,0.0
2891,OH,Ohio,F14587,-0.09091587806350875
2892,OK,Oklahoma,F14587,-0.029315097249526117
2893,OR,Oregon,F14587,0.0036272469500113987
2894,PA,Pennsylvania,F14587,-0.0
2895,RI,Rhode Island,F14587,0.0
2896,SC,South Carolina,F14587,0.0
2897,SD,South Dakota,F14587,-0.005262136603170912
2898,TN,Tennessee,F14587,-0.03812441802692928
2899,TX,Texas,F14587,0.026000828361567318
2900,UT,Utah,F14587,-0.09076667425186284
2901,VA,Virginia,F14587,-0.0
2902,VT,Vermont,F14587,0.0
2903,WA,Washington,F14587,0.017166111273609643
2904,WI,Wisconsin,F14587,-0.06469566907545934
2905,WV,West Virginia,F14587,-0.002473346270665504
2906,WY,Wyoming,F14587,0.0
2907,AK,Alaska,F14206,0.0
2908,AL,Alabama,F14206,-0.0
2909,AR,Arkansas,F14206,-0.0
2910,AZ,Arizona,F14206,-0.0
2911,CA,California,F14206,-0.0
2912,CO,Colorado,F14206,0.0
2913,CT,Connecticut,F14206,-0.0
2914,DC,Washington D.C.,F14206,0.0
2915,DE,Delaware,F14206,-0.0
2916,FL,Florida,F14206,-0.0
2917,GA,Georgia,F14206,-0.0
2918,HI,Hawaii,F14206,-0.0
2919,IA,Iowa,F14206,-0.0
2920,ID,Idaho,F14206,-0.0
2921,IL,Illinois,F14206,-0.0
2922,IN,Indiana,F14206,-0.0
2923,KS,Kansas,F14206,-0.0
2924,KY,Kentucky,F14206,-0.0
2925,LA,Louisiana,F14206,-0.0
2926,MA,Massachusetts,F14206,-0.0
2927,MD,Maryland,F14206,-0.0
2928,ME,Maine,F14206,-0.0
2929,MI,Michigan,F14206,0.0
2930,MN,Minnesota,F14206,-0.0
2931,MO,Missouri,F14206,-0.0
2932,MS,Mississippi,F14206,-0.0
2933,MT,Montana,F14206,0.0
2934,NC,North Carolina,F14206,-0.11052458225884186
2935,ND,North Dakota,F14206,-0.0
2936,NE,Nebraska,F14206,-0.0
2937,NH,New Hampshire,F14206,-0.0
2938,NJ,New Jersey,F14206,-0.0
2939,NM,New Mexico,F14206,0.0
2940,NV,Nevada,F14206,-0.0
2941,NY,New York,F14206,-0.0
2942,OH,Ohio,F14206,-0.0
2943,OK,Oklahoma,F14206,-0.0
2944,OR,Oregon,F14206,-0.0
2945,PA,Pennsylvania,F14206,-0.0
2946,RI,Rhode Island,F14206,0.0
2947,SC,South Carolina,F14206,-0.0
2948,SD,South Dakota,F14206,-0.0
2949,TN,Tennessee,F14206,-0.0
2950,TX,Texas,F14206,-0.0
2951,UT,Utah,F14206,-0.0
2952,VA,Virginia,F14206,-0.12472511814363889
2953,VT,Vermont,F14206,0.0
2954,WA,Washington,F14206,0.0
2955,WI,Wisconsin,F14206,-0.0
2956,WV,West Virginia,F14206,-0.09345917578222379
2957,WY,Wyoming,F14206,-0.0
2958,AK,Alaska,F06712,-0.0
2959,AL,Alabama,F06712,-0.0
2960,AR,Arkansas,F06712,-0.0415785678559805
2961,AZ,Arizona,F06712,-0.0
2962,CA,California,F06712,-0.0
2963,CO,Colorado,F06712,-0.0
2964,CT,Connecticut,F06712,-0.0
2965,DC,Washington D.C.,F06712,0.0
2966,DE,Delaware,F06712,-0.0
2967,FL,Florida,F06712,-0.0
2968,GA,Georgia,F06712,-0.0
2969,HI,Hawaii,F06712,-0.0
2970,IA,Iowa,F06712,-0.0
2971,ID,Idaho,F06712,-0.0
2972,IL,Illinois,F06712,-0.0
2973,IN,Indiana,F06712,-0.0
2974,KS,Kansas,F06712,-0.0
2975,KY,Kentucky,F06712,-0.0
2976,LA,Louisiana,F06712,-0.0
2977,MA,Massachusetts,F06712,-0.0
2978,MD,Maryland,F06712,-0.0
2979,ME,Maine,F06712,-0.0
2980,MI,Michigan,F06712,-0.0
2981,MN,Minnesota,F06712,-0.0
2982,MO,Missouri,F06712,-0.0
2983,MS,Mississippi,F06712,-0.0
2984,MT,Montana,F06712,-0.0
2985,NC,North Carolina,F06712,-0.0
2986,ND,North Dakota,F06712,-0.0
2987,NE,Nebraska,F06712,-0.0
2988,NH,New Hampshire,F06712,-0.0
2989,NJ,New Jersey,F06712,-0.0
2990,NM,New Mexico,F06712,-0.0
2991,NV,Nevada,F06712,-0.0
2992,NY,New York,F06712,-0.0
2993,OH,Ohio,F06712,-0.0
2994,OK,Oklahoma,F06712,-0.0
2995,OR,Oregon,F06712,-0.0
2996,PA,Pennsylvania,F06712,-0.0
2997,RI,Rhode Island,F06712,-0.0
2998,SC,South Carolina,F06712,-0.0
2999,SD,South Dakota,F06712,0.0
3000,TN,Tennessee,F06712,-0.0
3001,TX,Texas,F06712,-0.0
3002,UT,Utah,F06712,-0.0
3003,VA,Virginia,F06712,-0.0
3004,VT,Vermont,F06712,-0.0
3005,WA,Washington,F06712,-0.0
3006,WI,Wisconsin,F06712,-0.0
3007,WV,West Virginia,F06712,0.0
3008,WY,Wyoming,F06712,-0.0
3009,AK,Alaska,F06713,-0.0
3010,AL,Alabama,F06713,-0.0
3011,AR,Arkansas,F06713,-0.0
3012,AZ,Arizona,F06713,-0.0
3013,CA,California,F06713,-0.0
3014,CO,Colorado,F06713,-0.0
3015,CT,Connecticut,F06713,-0.0
3016,DC,Washington D.C.,F06713,0.0
3017,DE,Delaware,F06713,-0.0
3018,FL,Florida,F06713,-0.0
3019,GA,Georgia,F06713,-0.0
3020,HI,Hawaii,F06713,-0.0
3021,IA,Iowa,F06713,-0.2471582960166652
3022,ID,Idaho,F06713,-0.0
3023,IL,Illinois,F06713,-0.0
3024,IN,Indiana,F06713,-0.0
3025,KS,Kansas,F06713,-0.0
3026,KY,Kentucky,F06713,-0.0
3027,LA,Louisiana,F06713,-0.0
3028,MA,Massachusetts,F06713,-0.0
3029,MD,Maryland,F06713,-0.0
3030,ME,Maine,F06713,-0.0
3031,MI,Michigan,F06713,-0.0
3032,MN,Minnesota,F06713,-0.0
3033,MO,Missouri,F06713,-0.13662471100932067
3034,MS,Mississippi,F06713,-0.0
3035,MT,Montana,F06713,-0.0
3036,NC,North Carolina,F06713,-0.0
3037,ND,North Dakota,F06713,-0.0
3038,NE,Nebraska,F06713,-0.0
3039,NH,New Hampshire,F06713,-0.0
3040,NJ,New Jersey,F06713,-0.0
3041,NM,New Mexico,F06713,-0.0
3042,NV,Nevada,F06713,-0.0
3043,NY,New York,F06713,-0.0
3044,OH,Ohio,F06713,-0.0
3045,OK,Oklahoma,F06713,-0.0
3046,OR,Oregon,F06713,-0.0
3047,PA,Pennsylvania,F06713,-0.0
3048,RI,Rhode Island,F06713,-0.0
3049,SC,South Carolina,F06713,-0.0
3050,SD,South Dakota,F06713,0.0
3051,TN,Tennessee,F06713,-0.0
3052,TX,Texas,F06713,-0.0
3053,UT,Utah,F06713,-0.0
3054,VA,Virginia,F06713,-0.0
3055,VT,Vermont,F06713,-0.0
3056,WA,Washington,F06713,-0.0
3057,WI,Wisconsin,F06713,-0.0
3058,WV,West Virginia,F06713,0.0
3059,WY,Wyoming,F06713,-0.0
3060,AK,Alaska,F06714,-0.0
3061,AL,Alabama,F06714,-0.0
3062,AR,Arkansas,F06714,-0.0
3063,AZ,Arizona,F06714,-0.0
3064,CA,California,F06714,-0.0
3065,CO,Colorado,F06714,-0.0
3066,CT,Connecticut,F06714,-0.0
3067,DC,Washington D.C.,F06714,0.0
3068,DE,Delaware,F06714,-0.0
3069,FL,Florida,F06714,-0.0
3070,GA,Georgia,F06714,-0.0
3071,HI,Hawaii,F06714,-0.0
3072,IA,Iowa,F06714,-0.0
3073,ID,Idaho,F06714,-0.0
3074,IL,Illinois,F06714,-0.0
3075,IN,Indiana,F06714,-0.0
3076,KS,Kansas,F06714,-0.0
3077,KY,Kentucky,F06714,-0.0
3078,LA,Louisiana,F06714,-0.0
3079,MA,Massachusetts,F06714,-0.0
3080,MD,Maryland,F06714,-0.0
3081,ME,Maine,F06714,-0.0
3082,MI,Michigan,F06714,-0.0
3083,MN,Minnesota,F06714,-0.0
3084,MO,Missouri,F06714,-0.0
3085,MS,Mississippi,F06714,-0.0
3086,MT,Montana,F06714,-0.0
3087,NC,North Carolina,F06714,-0.0
3088,ND,North Dakota,F06714,-0.0
3089,NE,Nebraska,F06714,-0.0
3090,NH,New Hampshire,F06714,-0.0
3091,NJ,New Jersey,F06714,-0.0
3092,NM,New Mexico,F06714,-0.0
3093,NV,Nevada,F06714,-0.0
3094,NY,New York,F06714,-0.0
3095,OH,Ohio,F06714,-0.0
3096,OK,Oklahoma,F06714,-0.0
3097,OR,Oregon,F06714,-0.0
3098,PA,Pennsylvania,F06714,-0.0
3099,RI,Rhode Island,F06714,-0.0
3100,SC,South Carolina,F06714,-0.0
3101,SD,South Dakota,F06714,-0.0
3102,TN,Tennessee,F06714,-0.0
3103,TX,Texas,F06714,-0.0
3104,UT,Utah,F06714,-0.0
3105,VA,Virginia,F06714,-0.0
3106,VT,Vermont,F06714,-0.0
3107,WA,Washington,F06714,-0.0
3108,WI,Wisconsin,F06714,-0.0
3109,WV,West Virginia,F06714,-0.0
3110,WY,Wyoming,F06714,-0.0
3111,AK,Alaska,F06715,-0.0
3112,AL,Alabama,F06715,-0.0
3113,AR,Arkansas,F06715,-0.0
3114,AZ,Arizona,F06715,-0.0
3115,CA,California,F06715,-0.0
3116,CO,Colorado,F06715,-0.0
3117,CT,Connecticut,F06715,-0.0
3118,DC,Washington D.C.,F06715,0.0
3119,DE,Delaware,F06715,-0.0
3120,FL,Florida,F06715,-0.0
3121,GA,Georgia,F06715,-0.0
3122,HI,Hawaii,F06715,-0.0
3123,IA,Iowa,F06715,-0.0
3124,ID,Idaho,F06715,-0.0
3125,IL,Illinois,F06715,-0.0
3126,IN,Indiana,F06715,-0.0
3127,KS,Kansas,F06715,-0.0
3128,KY,Kentucky,F06715,-0.0
3129,LA,Louisiana,F06715,-0.0
3130,MA,Massachusetts,F06715,-0.0
3131,MD,Maryland,F06715,-0.0
3132,ME,Maine,F06715,-0.0
3133,MI,Michigan,F06715,-0.0
3134,MN,Minnesota,F06715,-0.0
3135,MO,Missouri,F06715,-0.0
3136,MS,Mississippi,F06715,-0.0
3137,MT,Montana,F06715,-0.0
3138,NC,North Carolina,F06715,-0.0
3139,ND,North Dakota,F06715,-0.0
3140,NE,Nebraska,F06715,-0.0
3141,NH,New Hampshire,F06715,-0.0
3142,NJ,New Jersey,F06715,-0.0
3143,NM,New Mexico,F06715,-0.0
3144,NV,Nevada,F06715,-0.0
3145,NY,New York,F06715,-0.0
3146,OH,Ohio,F06715,-0.0
3147,OK,Oklahoma,F06715,-0.0
3148,OR,Oregon,F06715,-0.0
3149,PA,Pennsylvania,F06715,-0.0
3150,RI,Rhode Island,F06715,0.0
3151,SC,South Carolina,F06715,-0.0
3152,SD,South Dakota,F06715,-0.0
3153,TN,Tennessee,F06715,-0.0
3154,TX,Texas,F06715,-0.0
3155,UT,Utah,F06715,-0.0
3156,VA,Virginia,F06715,-0.0
3157,VT,Vermont,F06715,-0.0
3158,WA,Washington,F06715,-0.0
3159,WI,Wisconsin,F06715,-0.0
3160,WV,West Virginia,F06715,-0.0
3161,WY,Wyoming,F06715,-0.0
3162,AK,Alaska,F06716,-0.0
3163,AL,Alabama,F06716,-0.0
3164,AR,Arkansas,F06716,-0.0
3165,AZ,Arizona,F06716,-0.0
3166,CA,California,F06716,-0.0
3167,CO,Colorado,F06716,-0.0
3168,CT,Connecticut,F06716,-0.0
3169,DC,Washington D.C.,F06716,0.0
3170,DE,Delaware,F06716,-0.0
3171,FL,Florida,F06716,-0.0
3172,GA,Georgia,F06716,-0.0
3173,HI,Hawaii,F06716,-0.0
3174,IA,Iowa,F06716,-0.0
3175,ID,Idaho,F06716,-0.0
3176,IL,Illinois,F06716,-0.0
3177,IN,Indiana,F06716,-0.0
3178,KS,Kansas,F06716,-0.0
3179,KY,Kentucky,F06716,-0.0
3180,LA,Louisiana,F06716,-0.0
3181,MA,Massachusetts,F06716,-0.0
3182,MD,Maryland,F06716,-0.0
3183,ME,Maine,F06716,-0.0
3184,MI,Michigan,F06716,-0.0
3185,MN,Minnesota,F06716,-0.0
3186,MO,Missouri,F06716,-0.0
3187,MS,Mississippi,F06716,-0.0
3188,MT,Montana,F06716,-0.0
3189,NC,North Carolina,F06716,-0.0
3190,ND,North Dakota,F06716,-0.0
3191,NE,Nebraska,F06716,-0.0
3192,NH,New Hampshire,F06716,-0.0
3193,NJ,New Jersey,F06716,-0.0
3194,NM,New Mexico,F06716,0.0
3195,NV,Nevada,F06716,-0.0
3196,NY,New York,F06716,-0.0
3197,OH,Ohio,F06716,-0.0
3198,OK,Oklahoma,F06716,-0.0
3199,OR,Oregon,F06716,-0.0
3200,PA,Pennsylvania,F06716,-0.0
3201,RI,Rhode Island,F06716,0.0
3202,SC,South Carolina,F06716,-0.0
3203,SD,South Dakota,F06716,-0.0
3204,TN,Tennessee,F06716,-0.0
